SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Sales,Cost,Year,Quarter,Month,MonthName,DayOfWeek,WeekOfYear,Profit,ProfitMargin,RevenuePerUnit,Product,Category,Subcategory,Color,Standard Cost,Region,Country,Group,Business Type,Reseller,City,State-Province,Country-Region,Salesperson,Title
SO69532,2020-05-27,532,312,282,4,2,149.87,299.74,273.57,2020,2,5,May,Wednesday,22,26.170000000000016,8.730900113431646,149.87,"LL Mountain Frame - Black, 44",Components,Mountain Frames,Black,136.79,Southwest,United States,North America,Value Added Reseller,Resale Services,Culver City,California,United States,Linda Mitchell,Sales Representative
SO69532,2020-05-27,359,312,282,4,2,1376.99,2753.98,2503.96,2020,2,5,May,Wednesday,22,250.01999999999998,9.078497302086435,1376.99,"Mountain-200 Black, 38",Bikes,Mountain Bikes,Black,1251.98,Southwest,United States,North America,Value Added Reseller,Resale Services,Culver City,California,United States,Linda Mitchell,Sales Representative
SO69532,2020-05-27,398,312,282,4,2,26.72,53.44,39.55,2020,2,5,May,Wednesday,22,13.89,25.99176646706587,26.72,LL Mountain Handlebars,Components,Handlebars,Not Specified,19.78,Southwest,United States,North America,Value Added Reseller,Resale Services,Culver City,California,United States,Linda Mitchell,Sales Representative
SO69532,2020-05-27,592,312,282,4,2,113.0,226.0,616.44,2020,2,5,May,Wednesday,22,-390.44000000000005,-172.7610619469027,113.0,"Mountain-500 Silver, 42",Bikes,Mountain Bikes,Silver,308.22,Southwest,United States,North America,Value Added Reseller,Resale Services,Culver City,California,United States,Linda Mitchell,Sales Representative
SO69532,2020-05-27,475,312,282,4,2,41.99,83.98,52.35,2020,2,5,May,Wednesday,22,31.630000000000003,37.66372945939509,41.99,"Women's Mountain Shorts, M",Clothing,Shorts,Black,26.18,Southwest,United States,North America,Value Added Reseller,Resale Services,Culver City,California,United States,Linda Mitchell,Sales Representative
SO69532,2020-05-27,513,312,282,4,2,218.45,436.9,398.75,2020,2,5,May,Wednesday,22,38.14999999999998,8.731975280384523,218.45,"ML Mountain Frame-W - Silver, 46",Components,Mountain Frames,Silver,199.38,Southwest,United States,North America,Value Added Reseller,Resale Services,Culver City,California,United States,Linda Mitchell,Sales Representative
SO44113,2017-09-23,218,187,282,4,2,5.7,11.4,6.79,2017,3,9,September,Saturday,38,4.61,40.438596491228076,5.7,"Mountain Bike Socks, M",Clothing,Socks,White,3.4,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO44113,2017-09-23,347,187,282,4,2,2039.99,4079.98,3824.31,2017,3,9,September,Saturday,38,255.67000000000007,6.266452286530819,2039.99,"Mountain-100 Silver, 48",Bikes,Mountain Bikes,Silver,1912.15,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO44113,2017-09-23,223,187,282,4,2,5.19,10.38,11.41,2017,3,9,September,Saturday,38,-1.0299999999999994,-9.92292870905587,5.19,AWC Logo Cap,Clothing,Caps,Multi,5.71,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO44113,2017-09-23,344,187,282,4,2,2039.99,4079.98,3824.31,2017,3,9,September,Saturday,38,255.67000000000007,6.266452286530819,2039.99,"Mountain-100 Silver, 38",Bikes,Mountain Bikes,Silver,1912.15,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO44113,2017-09-23,220,187,282,4,2,20.19,40.38,24.06,2017,3,9,September,Saturday,38,16.320000000000004,40.41604754829124,20.19,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,12.03,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO44113,2017-09-23,304,187,282,4,2,714.7,1429.4,1234.06,2017,3,9,September,Saturday,38,195.34000000000015,13.665873793199953,714.7,"HL Mountain Frame - Black, 38",Components,Mountain Frames,Black,617.03,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO44113,2017-09-23,235,187,282,4,2,28.84,57.68,63.45,2017,3,9,September,Saturday,38,-5.770000000000003,-10.003467406380032,28.84,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,Multi,31.72,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO44776,2017-12-23,349,187,282,4,2,2024.99,4049.98,3796.19,2017,4,12,December,Saturday,51,253.78999999999996,6.266450698521966,2024.99,"Mountain-100 Black, 42",Bikes,Mountain Bikes,Black,1898.09,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO44776,2017-12-23,215,187,282,4,2,20.19,40.38,24.06,2017,4,12,December,Saturday,51,16.320000000000004,40.41604754829124,20.19,"Sport-100 Helmet, Black",Accessories,Helmets,Black,12.03,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO44776,2017-12-23,293,187,282,4,2,722.59,1445.18,1247.68,2017,4,12,December,Saturday,51,197.5,13.66611771544029,722.59,"HL Mountain Frame - Silver, 46",Components,Mountain Frames,Silver,623.84,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO44776,2017-12-23,220,187,282,4,2,20.19,40.38,24.06,2017,4,12,December,Saturday,51,16.320000000000004,40.41604754829124,20.19,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,12.03,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO44776,2017-12-23,348,187,282,4,2,2024.99,4049.98,3796.19,2017,4,12,December,Saturday,51,253.78999999999996,6.266450698521966,2024.99,"Mountain-100 Black, 38",Bikes,Mountain Bikes,Black,1898.09,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO44776,2017-12-23,212,187,282,4,2,20.19,40.38,24.06,2017,4,12,December,Saturday,51,16.320000000000004,40.41604754829124,20.19,"Sport-100 Helmet, Red",Accessories,Helmets,Red,12.03,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO44776,2017-12-23,232,187,282,4,2,28.84,57.68,63.45,2017,4,12,December,Saturday,51,-5.770000000000003,-10.003467406380032,28.84,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,Multi,31.72,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO45554,2018-03-17,350,187,282,4,2,2024.99,4049.98,3796.19,2018,1,3,March,Saturday,11,253.78999999999996,6.266450698521966,2024.99,"Mountain-100 Black, 44",Bikes,Mountain Bikes,Black,1898.09,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO45554,2018-03-17,345,187,282,4,2,2039.99,4079.98,3824.31,2018,1,3,March,Saturday,11,255.67000000000007,6.266452286530819,2039.99,"Mountain-100 Silver, 42",Bikes,Mountain Bikes,Silver,1912.15,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO45554,2018-03-17,220,187,282,4,2,20.19,40.38,24.06,2018,1,3,March,Saturday,11,16.320000000000004,40.41604754829124,20.19,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,12.03,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO45554,2018-03-17,223,187,282,4,2,5.19,10.38,11.41,2018,1,3,March,Saturday,11,-1.0299999999999994,-9.92292870905587,5.19,AWC Logo Cap,Clothing,Caps,Multi,5.71,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO45554,2018-03-17,344,187,282,4,2,2039.99,4079.98,3824.31,2018,1,3,March,Saturday,11,255.67000000000007,6.266452286530819,2039.99,"Mountain-100 Silver, 38",Bikes,Mountain Bikes,Silver,1912.15,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO46362,2018-06-18,292,187,282,4,2,818.7,1637.4,1413.62,2018,2,6,June,Monday,25,223.7800000000002,13.666788811530486,818.7,"HL Mountain Frame - Silver, 48",Components,Mountain Frames,Silver,706.81,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO46362,2018-06-18,346,187,282,4,2,850.0,1700.0,3824.31,2018,2,6,June,Monday,25,-2124.31,-124.95941176470589,850.0,"Mountain-100 Silver, 44",Bikes,Mountain Bikes,Silver,1912.15,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO46362,2018-06-18,232,187,282,4,2,28.84,57.68,63.45,2018,2,6,June,Monday,25,-5.770000000000003,-10.003467406380032,28.84,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,Multi,31.72,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO47417,2018-09-18,421,187,282,4,2,196.33,392.66,290.57,2018,3,9,September,Tuesday,38,102.09000000000003,25.999592522793264,196.33,HL Mountain Rear Wheel,Components,Wheels,Black,145.28,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO47417,2018-09-18,468,187,282,4,2,22.79,45.58,31.34,2018,3,9,September,Tuesday,38,14.239999999999998,31.241772707327776,22.79,"Full-Finger Gloves, S",Clothing,Gloves,Black,15.67,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO47417,2018-09-18,428,187,282,4,2,209.26,418.52,371.64,2018,3,9,September,Tuesday,38,46.879999999999995,11.201376278314058,209.26,"ML Mountain Frame - Black, 48",Components,Mountain Frames,Black,185.82,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO47417,2018-09-18,297,187,282,4,2,736.15,1472.3,1307.39,2018,3,9,September,Tuesday,38,164.90999999999985,11.20084221965631,736.15,"HL Mountain Frame - Black, 42",Components,Mountain Frames,Black,653.7,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO47417,2018-09-18,294,187,282,4,2,744.27,1488.54,1321.83,2018,3,9,September,Tuesday,38,166.71000000000004,11.199564674110205,744.27,"HL Mountain Frame - Silver, 46",Components,Mountain Frames,Silver,660.91,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO47417,2018-09-18,356,187,282,4,2,1242.85,2485.7,2235.71,2018,3,9,September,Tuesday,38,249.98999999999978,10.057126765096342,1242.85,"Mountain-200 Silver, 46",Bikes,Mountain Bikes,Silver,1117.86,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO47417,2018-09-18,391,187,282,4,2,88.93,177.86,131.62,2018,3,9,September,Tuesday,38,46.24000000000001,25.997975936129542,88.93,LL Fork,Components,Forks,Not Specified,65.81,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO47417,2018-09-18,305,187,282,4,2,736.15,1472.3,1307.39,2018,3,9,September,Tuesday,38,164.90999999999985,11.20084221965631,736.15,"HL Mountain Frame - Black, 38",Components,Mountain Frames,Black,653.7,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO47417,2018-09-18,394,187,282,4,2,20.52,41.04,30.37,2018,3,9,September,Tuesday,38,10.669999999999998,25.9990253411306,20.52,LL Headset,Components,Headsets,Not Specified,15.18,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO48356,2018-12-21,294,187,282,4,2,744.27,1488.54,1321.83,2018,4,12,December,Friday,51,166.71000000000004,11.199564674110205,744.27,"HL Mountain Frame - Silver, 46",Components,Mountain Frames,Silver,660.91,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO48356,2018-12-21,362,187,282,4,2,1229.46,2458.92,2211.62,2018,4,12,December,Friday,51,247.30000000000018,10.057260911294396,1229.46,"Mountain-200 Black, 46",Bikes,Mountain Bikes,Black,1105.81,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO48356,2018-12-21,358,187,282,4,2,1229.46,2458.92,2211.62,2018,4,12,December,Friday,51,247.30000000000018,10.057260911294396,1229.46,"Mountain-200 Black, 38",Bikes,Mountain Bikes,Black,1105.81,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO49472,2019-03-08,354,187,282,4,2,1242.85,2485.7,2235.71,2019,1,3,March,Friday,10,249.98999999999978,10.057126765096342,1242.85,"Mountain-200 Silver, 42",Bikes,Mountain Bikes,Silver,1117.86,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO49472,2019-03-08,397,187,282,4,2,24.29,48.58,35.96,2019,1,3,March,Friday,10,12.619999999999997,25.977768629065455,24.29,LL Mountain Handlebars,Components,Handlebars,Not Specified,17.98,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO49472,2019-03-08,393,187,282,4,2,137.69,275.38,203.79,2019,1,3,March,Friday,10,71.59,25.99680441571647,137.69,HL Fork,Components,Forks,Not Specified,101.89,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO49472,2019-03-08,420,187,282,4,2,141.62,283.24,209.59,2019,1,3,March,Friday,10,73.65,26.002683236830958,141.62,ML Mountain Rear Wheel,Components,Wheels,Black,104.8,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO49472,2019-03-08,356,187,282,4,2,1242.85,2485.7,2235.71,2019,1,3,March,Friday,10,249.98999999999978,10.057126765096342,1242.85,"Mountain-200 Silver, 46",Bikes,Mountain Bikes,Silver,1117.86,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO49472,2019-03-08,360,187,282,4,2,1229.46,2458.92,2211.62,2019,1,3,March,Friday,10,247.30000000000018,10.057260911294396,1229.46,"Mountain-200 Black, 42",Bikes,Mountain Bikes,Black,1105.81,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO50702,2019-06-14,366,187,282,4,2,647.99,1295.98,1196.87,2019,2,6,June,Friday,24,99.11000000000013,7.647494560101246,647.99,"Mountain-300 Black, 44",Bikes,Mountain Bikes,Black,598.44,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO50702,2019-06-14,427,187,282,4,2,209.26,418.52,371.64,2019,2,6,June,Friday,24,46.879999999999995,11.201376278314058,209.26,"ML Mountain Frame - Black, 44",Components,Mountain Frames,Black,185.82,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
SO50702,2019-06-14,305,187,282,4,2,736.15,1472.3,1307.39,2019,2,6,June,Friday,24,164.90999999999985,11.20084221965631,736.15,"HL Mountain Frame - Black, 38",Components,Mountain Frames,Black,653.7,Southwest,United States,North America,Warehouse,Trailblazing Sports,Cerritos,California,United States,Linda Mitchell,Sales Representative
